1
1428
1
1
2
-0.0093783, -0.0057119, 0.0011668, 0.0005580, 0.0001017, 0.0005415, 0.9999997
0.1074035, -0.0073710, -0.0023726, 0.0003930, 0.0000170, -0.0002134, 0.9999999
0.2449017, -0.0054221, 0.0025061, -0.0001323, -0.0000866, -0.0034078, 0.9999942
0.3497543, -0.0026230, -0.0004879, 0.0002833, -0.0003119, -0.0051586, 0.9999866
0.4731564, -0.0097739, 0.0008157, 0.0004558, -0.0002021, -0.0073048, 0.9999732
0.5765647, 0.0010497, 0.0034589, 0.0003325, -0.0008951, -0.0086980, 0.9999617
0.6871617, 0.0004703, -0.0015045, 0.0001623, -0.0003716, -0.0102277, 0.9999476
0.8259684, -0.0069145, -0.0050448, 0.0005155, -0.0007352, -0.0121452, 0.9999258
0.9381417, 0.0032680, 0.0008816, -0.0001023, -0.0007833, -0.0151460, 0.9998850
1.0655822, -0.0143488, 0.0063279, 0.0001355, -0.0008447, -0.0164647, 0.9998641
1.1777191, -0.0105960, 0.0096197, 0.0000478, -0.0009546, -0.0185179, 0.9998281
1.2916150, -0.0193909, 0.0079920, 0.0001318, -0.0011003, -0.0204948, 0.9997893
1.4393673, -0.0157964, 0.0076010, 0.0000706, -0.0010789, -0.0223676, 0.9997492
1.5760447, -0.0252187, 0.0079138, 0.0004093, -0.0012005, -0.0252086, 0.9996814
1.7157391, -0.0255066, 0.0133930, 0.0001305, -0.0013228, -0.0264984, 0.9996480
1.8512844, -0.0398069, 0.0165141, 0.0002053, -0.0012920, -0.0290575, 0.9995769
1.9662255, -0.0472048, 0.0222827, 0.0002267, -0.0016333, -0.0295385, 0.9995623
2.1146679, -0.0559640, 0.0172055, 0.0002066, -0.0017068, -0.0274538, 0.9996216
2.2684951, -0.0613776, 0.0225192, 0.0002517, -0.0016994, -0.0264937, 0.9996475
2.3977478, -0.0666204, 0.0202237, 0.0002475, -0.0017587, -0.0270887, 0.9996315
2.5408368, -0.0609982, 0.0210549, 0.0002089, -0.0019123, -0.0274337, 0.9996218
2.6687980, -0.0772189, 0.0245900, 0.0001963, -0.0020821, -0.0276132, 0.9996165
2.7929018, -0.0833747, 0.0320330, 0.0001397, -0.0020947, -0.0276200, 0.9996163
2.9330864, -0.0751161, 0.0302425, 0.0002076, -0.0022336, -0.0271916, 0.9996277
3.0635848, -0.0961882, 0.0284731, 0.0004477, -0.0023871, -0.0274218, 0.9996210
3.2129478, -0.0941028, 0.0353450, 0.0002159, -0.0024773, -0.0288041, 0.9995820
3.3475950, -0.1029238, 0.0350546, 0.0003295, -0.0024785, -0.0292595, 0.9995687
3.4763944, -0.1028240, 0.0363916, 0.0002728, -0.0025215, -0.0268892, 0.9996352
3.6427321, -0.1150413, 0.0426208, 0.0002597, -0.0026178, -0.0232304, 0.9997267
3.7919700, -0.1199444, 0.0424046, 0.0003519, -0.0026855, -0.0186165, 0.9998230
3.9443381, -0.1102050, 0.0480551, 0.0000577, -0.0028640, -0.0171000, 0.9998497
4.1005659, -0.1248381, 0.0480735, 0.0002453, -0.0029655, -0.0165675, 0.9998583
4.2593045, -0.1271942, 0.0500594, 0.0001349, -0.0030055, -0.0166365, 0.9998571
4.4207382, -0.1285099, 0.0558399, 0.0001737, -0.0031030, -0.0178758, 0.9998354
4.5496030, -0.1433234, 0.0547453, 0.0002068, -0.0031095, -0.0180871, 0.9998316
4.7294774, -0.1273605, 0.0559730, 0.0001299, -0.0034194, -0.0171224, 0.9998475
4.8777471, -0.1317200, 0.0650058, 0.0002176, -0.0035644, -0.0127714, 0.9999121
5.0477524, -0.1326101, 0.0723465, 0.0001017, -0.0035864, -0.0080178, 0.9999614
5.2222199, -0.1294868, 0.0701222, 0.0001443, -0.0036509, -0.0049186, 0.9999812
5.3911304, -0.1280886, 0.0704746, 0.0001104, -0.0038344, -0.0006151, 0.9999925
5.5607133, -0.1303269, 0.0789807, -0.0001525, -0.0038439, -0.0001295, 0.9999926
5.7225742, -0.1261605, 0.0866173, -0.0001635, -0.0040409, -0.0007942, 0.9999915
5.8848925, -0.1226308, 0.0934430, -0.0001926, -0.0042015, -0.0011268, 0.9999905
6.0545917, -0.1314122, 0.0920796, -0.0001620, -0.0042829, -0.0008786, 0.9999904
6.2399626, -0.1176073, 0.1026488, -0.0004079, -0.0044110, -0.0016214, 0.9999889
6.4071345, -0.1163437, 0.0972601, -0.0001293, -0.0045596, -0.0019863, 0.9999876
6.5669150, -0.1075732, 0.1137000, -0.0003032, -0.0047611, -0.0020798, 0.9999865
6.7394543, -0.1087021, 0.1151271, -0.0004893, -0.0046176, -0.0023996, 0.9999863
6.9104581, -0.1122066, 0.1171513, -0.0003518, -0.0048991, -0.0029259, 0.9999837
7.0838475, -0.1039863, 0.1294922, -0.0005919, -0.0048941, -0.0030271, 0.9999833
7.2489791, -0.0911531, 0.1347195, -0.0007267, -0.0050258, -0.0040679, 0.9999788
7.4292917, -0.0964507, 0.1348777, -0.0004395, -0.0052537, -0.0047838, 0.9999747
